# id mol type
504	11	1	477
505	11	1	480
506	11	1	484
507	11	1	494
508	11	1	500
509	12	3	0
510	12	3	0
511	12	3	0
512	12	3	0
513	12	3	0
514	12	3	0
515	12	3	0
516	12	3	0
517	12	3	0
518	12	3	0
519	12	3	0
520	12	3	0
521	12	3	0
522	12	3	0
523	12	3	0
524	12	3	0
525	12	3	0
526	12	3	0
527	12	3	0
528	12	3	0
529	12	3	0
530	12	3	0
531	12	3	0
532	12	3	0
533	12	3	0
534	12	3	0
535	12	3	0
536	12	3	0
537	12	3	0
538	12	3	0
539	12	3	0
540	12	3	0
541	12	3	0
542	12	3	0
543	12	3	0
544	12	3	0
545	12	3	0
546	12	3	0
547	12	3	0
548	12	3	0
549	12	1	516
550	12	1	519
551	12	1	525
552	12	1	539
553	12	1	545
554	13	3	0
555	13	3	0
556	13	3	0
557	13	3	0
558	13	3	0
559	13	3	0
560	13	3	0
561	13	3	0
562	13	3	0
563	13	3	0
564	13	3	0
565	13	3	0
566	13	3	0
567	13	3	0
568	13	3	0
569	13	3	0
570	13	3	0
571	13	3	0
572	13	3	0
573	13	3	0
574	13	3	0
575	13	3	0
576	13	3	0
577	13	3	0
578	13	3	0
579	13	3	0
580	13	3	0
581	13	3	0
582	13	3	0
583	13	3	0
584	13	3	0
585	13	3	0
586	13	3	0
587	13	3	0
588	13	3	0
589	13	3	0
590	13	3	0
591	13	3	0
592	13	3	0
593	13	3	0
594	13	1	565
595	13	1	569
596	13	1	578
597	13	1	582
598	13	1	585
599	14	3	0
600	14	3	0
601	14	3	0
602	14	3	0
603	14	3	0
604	14	3	0
605	14	3	0
606	14	3	0
607	14	3	0
608	14	3	0
609	14	3	0
610	14	3	0
611	14	3	0
612	14	3	0
613	14	3	0
614	14	3	0
615	14	3	0
616	14	3	0
617	14	3	0
618	14	3	0
619	14	3	0
620	14	3	0
621	14	3	0
622	14	3	0
623	14	3	0
624	14	3	0
625	14	3	0
626	14	3	0
627	14	3	0
628	14	3	0
629	14	3	0
630	14	3	0
631	14	3	0
632	14	3	0
633	14	3	0
634	14	3	0
635	14	3	0
636	14	3	0
637	14	3	0
638	14	3	0
639	14	1	609
640	14	1	613
641	14	1	615
642	14	1	627
643	14	1	633
644	15	3	0
645	15	3	0
646	15	3	0
647	15	3	0
648	15	3	0
649	15	3	0
650	15	3	0
651	15	3	0
652	15	3	0
653	15	3	0
654	15	3	0
655	15	3	0
656	15	3	0
657	15	3	0
658	15	3	0
659	15	3	0
660	15	3	0
661	15	3	0
662	15	3	0
663	15	3	0
664	15	3	0
665	15	3	0
666	15	3	0
667	15	3	0
668	15	3	0
669	15	3	0
670	15	3	0
671	15	3	0
672	15	3	0
673	15	3	0
674	15	3	0
675	15	3	0
676	15	3	0
677	15	3	0
678	15	3	0
679	15	3	0
680	15	3	0
681	15	3	0
682	15	3	0
683	15	3	0
684	15	1	644
685	15	1	649
686	15	1	651
687	15	1	655
688	15	1	681
689	16	3	0
690	16	3	0
691	16	3	0
692	16	3	0
693	16	3	0
694	16	3	0
695	16	3	0
696	16	3	0
697	16	3	0
698	16	3	0
699	16	3	0
700	16	3	0
701	16	3	0
702	16	3	0
703	16	3	0
704	16	3	0
705	16	3	0
706	16	3	0
707	16	3	0
708	16	3	0
709	16	3	0
710	16	3	0
711	16	3	0
712	16	3	0
713	16	3	0
714	16	3	0
715	16	3	0
716	16	3	0
717	16	3	0
718	16	3	0
719	16	3	0
720	16	3	0
721	16	3	0
722	16	3	0
723	16	3	0
724	16	3	0
725	16	3	0
726	16	3	0
727	16	3	0
728	16	3	0
729	16	1	691
730	16	1	694
731	16	1	709
732	16	1	717
733	16	1	725
734	16	1	726
735	17	3	0
736	17	3	0
737	17	3	0
738	17	3	0
739	17	3	0
740	17	3	0
741	17	3	0
742	17	3	0
743	17	3	0
744	17	3	0
745	17	3	0
746	17	3	0
747	17	3	0
748	17	3	0
749	17	3	0
750	17	3	0
751	17	3	0
752	17	3	0
753	17	3	0
754	17	3	0
755	17	3	0
756	17	3	0
757	17	3	0
758	17	3	0
759	17	3	0
760	17	3	0
761	17	3	0
762	17	3	0
763	17	3	0
764	17	3	0
765	17	3	0
766	17	3	0
767	17	3	0
768	17	3	0
769	17	3	0
770	17	3	0
771	17	3	0
772	17	3	0
773	17	3	0
774	17	3	0
775	17	1	738
776	17	1	739
777	17	1	744
778	17	1	756
779	17	1	765
780	18	3	0
781	18	3	0
782	18	3	0
783	18	3	0
784	18	3	0
785	18	3	0
786	18	3	0
787	18	3	0
788	18	3	0
789	18	3	0
790	18	3	0
791	18	3	0
792	18	3	0
793	18	3	0
794	18	3	0
795	18	3	0
796	18	3	0
797	18	3	0
798	18	3	0
799	18	3	0
800	18	3	0
801	18	3	0
802	18	3	0
803	18	3	0
804	18	3	0
805	18	3	0
806	18	3	0
807	18	3	0
808	18	3	0
809	18	3	0
810	18	3	0
811	18	3	0
812	18	3	0
813	18	3	0
814	18	3	0
815	18	3	0
816	18	3	0
817	18	3	0
818	18	3	0
819	18	3	0
820	18	1	786
821	18	1	794
822	18	1	809
823	18	1	819
824	19	3	0
825	19	3	0
826	19	3	0
827	19	3	0
828	19	3	0
829	19	3	0
830	19	3	0
831	19	3	0
832	19	3	0
833	19	3	0
834	19	3	0
835	19	3	0
836	19	3	0
837	19	3	0
838	19	3	0
839	19	3	0
840	19	3	0
841	19	3	0
842	19	3	0
843	19	3	0
844	19	3	0
845	19	3	0
846	19	3	0
847	19	3	0
848	19	3	0
849	19	3	0
850	19	3	0
851	19	3	0
852	19	3	0
853	19	3	0
854	19	3	0
855	19	3	0
856	19	3	0
857	19	3	0
858	19	3	0
859	19	3	0
860	19	3	0
861	19	3	0
862	19	3	0
863	19	3	0
864	19	1	830
865	19	1	845
866	19	1	851
867	19	1	855
868	20	3	0
869	20	3	0
870	20	3	0
871	20	3	0
872	20	3	0
873	20	3	0
874	20	3	0
875	20	3	0
876	20	3	0
877	20	3	0
878	20	3	0
879	20	3	0
880	20	3	0
881	20	3	0
882	20	3	0
883	20	3	0
884	20	3	0
885	20	3	0
886	20	3	0
887	20	3	0
888	20	3	0
889	20	3	0
890	20	3	0
891	20	3	0
892	20	3	0
893	20	3	0
894	20	3	0
895	20	3	0
896	20	3	0
897	20	3	0
898	20	3	0
899	20	3	0
900	20	3	0
901	20	3	0
902	20	3	0
903	20	3	0
904	20	3	0
905	20	3	0
906	20	3	0
907	20	3	0
908	20	1	871
909	20	1	873
910	20	1	879
911	20	1	882
912	20	1	884
913	20	1	896
914	20	1	903
915	20	1	905
916	20	1	907
917	21	3	0
918	21	3	0
919	21	3	0
920	21	3	0
921	21	3	0
922	21	3	0
923	21	3	0
924	21	3	0
925	21	3	0
926	21	3	0
927	21	3	0
928	21	3	0
929	21	3	0
930	21	3	0
931	21	3	0
932	21	3	0
933	21	3	0
934	21	3	0
935	21	3	0
936	21	3	0
937	21	3	0
938	21	3	0
939	21	3	0
940	21	3	0
941	21	3	0
942	21	3	0
943	21	3	0
944	21	3	0
945	21	3	0
946	21	3	0
947	21	3	0
948	21	3	0
949	21	3	0
950	21	3	0
951	21	3	0
952	21	3	0
953	21	3	0
954	21	3	0
955	21	3	0
956	21	3	0
957	21	1	928
958	21	1	929
959	21	1	930
960	21	1	935
961	21	1	943
962	21	1	944
963	21	1	947
964	21	1	952
965	21	1	953
966	22	3	0
967	22	3	0
968	22	3	0
969	22	3	0
970	22	3	0
971	22	3	0
972	22	3	0
973	22	3	0
974	22	3	0
975	22	3	0
976	22	3	0
977	22	3	0
978	22	3	0
979	22	3	0
980	22	3	0
981	22	3	0
982	22	3	0
983	22	3	0
984	22	3	0
985	22	3	0
986	22	3	0
987	22	3	0
988	22	3	0
989	22	3	0
990	22	3	0
991	22	3	0
992	22	3	0
993	22	3	0
994	22	3	0
995	22	3	0
996	22	3	0
997	22	3	0
998	22	3	0
999	22	3	0
1000	22	3	0
1001	22	3	0
1002	22	3	0
1003	22	3	0
1004	22	3	0
1005	22	3	0
1006	22	1	975
1007	22	1	984
1008	22	1	985
1009	22	1	987
1010	22	1	992
1011	22	1	994
1012	22	1	997
1013	22	1	1005
1014	23	3	0
1015	23	3	0
1016	23	3	0
1017	23	3	0
1018	23	3	0
1019	23	3	0
1020	23	3	0
1021	23	3	0
1022	23	3	0
1023	23	3	0
1024	23	3	0
1025	23	3	0
1026	23	3	0
1027	23	3	0
1028	23	3	0
1029	23	3	0
1030	23	3	0
1031	23	3	0
1032	23	3	0
1033	23	3	0
1034	23	3	0
1035	23	3	0
1036	23	3	0
1037	23	3	0
1038	23	3	0
1039	23	3	0
1040	23	3	0
1041	23	3	0
1042	23	3	0
1043	23	3	0
1044	23	3	0
1045	23	3	0
1046	23	3	0
1047	23	3	0
1048	23	3	0
1049	23	3	0
1050	23	3	0
1051	23	3	0
1052	23	3	0
1053	23	3	0
1054	23	1	1020
1055	23	1	1032
1056	23	1	1045
1057	24	3	0
1058	24	3	0
1059	24	3	0
1060	24	3	0
1061	24	3	0
1062	24	3	0
1063	24	3	0
1064	24	3	0
1065	24	3	0
1066	24	3	0
1067	24	3	0
1068	24	3	0
1069	24	3	0
1070	24	3	0
1071	24	3	0
1072	24	3	0
1073	24	3	0
1074	24	3	0
1075	24	3	0
1076	24	3	0
1077	24	3	0
1078	24	3	0
1079	24	3	0
1080	24	3	0
1081	24	3	0
1082	24	3	0
1083	24	3	0
1084	24	3	0
1085	24	3	0
1086	24	3	0
1087	24	3	0
1088	24	3	0
1089	24	3	0
1090	24	3	0
1091	24	3	0
1092	24	3	0
1093	24	3	0
1094	24	3	0
1095	24	3	0
1096	24	3	0
1097	24	1	1061
1098	24	1	1064
1099	24	1	1068
1100	24	1	1076
1101	24	1	1080
1102	24	1	1081
1103	24	1	1084
1104	24	1	1089
1105	25	3	0
1106	25	3	0
1107	25	3	0
1108	25	3	0
1109	25	3	0
1110	25	3	0
1111	25	3	0
1112	25	3	0
1113	25	3	0
1114	25	3	0
1115	25	3	0
1116	25	3	0
1117	25	3	0
1118	25	3	0
1119	25	3	0
1120	25	3	0
1121	25	3	0
1122	25	3	0
1123	25	3	0
1124	25	3	0
1125	25	3	0
1126	25	3	0
1127	25	3	0
1128	25	3	0
1129	25	3	0
1130	25	3	0
1131	25	3	0
1132	25	3	0
1133	25	3	0
1134	25	3	0
1135	25	3	0
1136	25	3	0
1137	25	3	0
1138	25	3	0
1139	25	3	0
1140	25	3	0
1141	25	3	0
1142	25	3	0
1143	25	3	0
1144	25	3	0
1145	25	1	1118
1146	25	1	1121
1147	25	1	1124
1148	26	3	0
1149	26	3	0
1150	26	3	0
1151	26	3	0
1152	26	3	0
1153	26	3	0
1154	26	3	0
1155	26	3	0
1156	26	3	0
1157	26	3	0
1158	26	3	0
1159	26	3	0
1160	26	3	0
1161	26	3	0
1162	26	3	0
1163	26	3	0
1164	26	3	0
1165	26	3	0
1166	26	3	0
1167	26	3	0
1168	26	3	0
1169	26	3	0
1170	26	3	0
1171	26	3	0
1172	26	3	0
1173	26	3	0
1174	26	3	0
1175	26	3	0
1176	26	3	0
1177	26	3	0
1178	26	3	0
1179	26	3	0
1180	26	3	0
1181	26	3	0
1182	26	3	0
1183	26	3	0
1184	26	3	0
1185	26	3	0
1186	26	3	0
1187	26	3	0
1188	26	1	1157
1189	26	1	1171
1190	26	1	1172
1191	27	3	0
1192	27	3	0
1193	27	3	0
1194	27	3	0
1195	27	3	0
1196	27	3	0
1197	27	3	0
1198	27	3	0
1199	27	3	0
1200	27	3	0
1201	27	3	0
1202	27	3	0
1203	27	3	0
1204	27	3	0
1205	27	3	0
1206	27	3	0
1207	27	3	0
1208	27	3	0
1209	27	3	0
1210	27	3	0
1211	27	3	0
1212	27	3	0
1213	27	3	0
1214	27	3	0
1215	27	3	0
1216	27	3	0
1217	27	3	0
1218	27	3	0
1219	27	3	0
1220	27	3	0
1221	27	3	0
1222	27	3	0
1223	27	3	0
1224	27	3	0
1225	27	3	0
1226	27	3	0
1227	27	3	0
1228	27	3	0
1229	27	3	0
1230	27	3	0
1231	27	1	1192
1232	27	1	1196
1233	27	1	1203
1234	27	1	1205
1235	27	1	1208
1236	27	1	1211
1237	27	1	1220
1238	27	1	1224
1239	27	1	1227
1240	27	1	1230
1241	28	3	0
1242	28	3	0
1243	28	3	0
1244	28	3	0
1245	28	3	0
1246	28	3	0
1247	28	3	0
1248	28	3	0
1249	28	3	0
1250	28	3	0
1251	28	3	0
1252	28	3	0
1253	28	3	0
1254	28	3	0
1255	28	3	0
1256	28	3	0
1257	28	3	0
1258	28	3	0
1259	28	3	0
1260	28	3	0
1261	28	3	0
1262	28	3	0
1263	28	3	0
1264	28	3	0
1265	28	3	0
1266	28	3	0
1267	28	3	0
1268	28	3	0
1269	28	3	0
1270	28	3	0
1271	28	3	0
1272	28	3	0
1273	28	3	0
1274	28	3	0
1275	28	3	0
1276	28	3	0
1277	28	3	0
1278	28	3	0
1279	28	3	0
1280	28	3	0
1281	28	1	1271
1282	28	1	1273
1283	28	1	1277
1284	29	3	0
1285	29	3	0
1286	29	3	0
1287	29	3	0
1288	29	3	0
1289	29	3	0
1290	29	3	0
1291	29	3	0
1292	29	3	0
1293	29	3	0
1294	29	3	0
1295	29	3	0
1296	29	3	0
1297	29	3	0
1298	29	3	0
1299	29	3	0
1300	29	3	0
1301	29	3	0
1302	29	3	0
1303	29	3	0
1304	29	3	0
1305	29	3	0
1306	29	3	0
1307	29	3	0
1308	29	3	0
1309	29	3	0
1310	29	3	0
1311	29	3	0
1312	29	3	0
1313	29	3	0
1314	29	3	0
1315	29	3	0
1316	29	3	0
1317	29	3	0
1318	29	3	0
1319	29	3	0
1320	29	3	0
1321	29	3	0
1322	29	3	0
1323	29	3	0
1324	29	1	1284
1325	29	1	1291
1326	29	1	1292
1327	29	1	1293
1328	29	1	1298
1329	29	1	1303
1330	29	1	1305
1331	29	1	1310
1332	29	1	1318
1333	29	1	1323
1334	30	3	0
1335	30	3	0
1336	30	3	0
1337	30	3	0
1338	30	3	0
1339	30	3	0
1340	30	3	0
1341	30	3	0
1342	30	3	0
1343	30	3	0
1344	30	3	0
1345	30	3	0
1346	30	3	0
1347	30	3	0
1348	30	3	0
1349	30	3	0
1350	30	3	0
1351	30	3	0
1352	30	3	0
1353	30	3	0
1354	30	3	0
1355	30	3	0
1356	30	3	0
1357	30	3	0
1358	30	3	0
1359	30	3	0
1360	30	3	0
1361	30	3	0
1362	30	3	0
1363	30	3	0
1364	30	3	0
1365	30	3	0
1366	30	3	0
1367	30	3	0
1368	30	3	0
1369	30	3	0
1370	30	3	0
1371	30	3	0
1372	30	3	0
1373	30	3	0
1374	30	1	1334
1375	30	1	1335
1376	30	1	1337
1377	30	1	1343
1378	30	1	1351
1379	30	1	1360
1380	30	1	1365
1381	30	1	1372
1382	31	3	0
1383	31	3	0
1384	31	3	0
1385	31	3	0
1386	31	3	0
1387	31	3	0
1388	31	3	0
1389	31	3	0
1390	31	3	0
1391	31	3	0
1392	31	3	0
1393	31	3	0
1394	31	3	0
1395	31	3	0
1396	31	3	0
1397	31	3	0
1398	31	3	0
1399	31	3	0
1400	31	3	0
1401	31	3	0
1402	31	3	0
1403	31	3	0
1404	31	3	0
1405	31	3	0
1406	31	3	0
1407	31	3	0
1408	31	3	0
1409	31	3	0
1410	31	3	0
1411	31	3	0
1412	31	3	0
1413	31	3	0
1414	31	3	0
1415	31	3	0
1416	31	3	0
1417	31	3	0
1418	31	3	0
1419	31	3	0
1420	31	3	0
1421	31	3	0
1422	31	1	1393
1423	31	1	1397
1424	31	1	1398
1425	31	1	1401
1426	31	1	1404
1427	31	1	1412
1428	32	3	0
1429	32	3	0
1430	32	3	0
1431	32	3	0
1432	32	3	0
1433	32	3	0
1434	32	3	0
1435	32	3	0
1436	32	3	0
1437	32	3	0
1438	32	3	0
1439	32	3	0
1440	32	3	0
1441	32	3	0
1442	32	3	0
1443	32	3	0
1444	32	3	0
1445	32	3	0
1446	32	3	0
1447	32	3	0
1448	32	3	0
1449	32	3	0
1450	32	3	0
1451	32	3	0
1452	32	3	0
1453	32	3	0
1454	32	3	0
1455	32	3	0
1456	32	3	0
1457	32	3	0
1458	32	3	0
1459	32	3	0
1460	32	3	0
1461	32	3	0
1462	32	3	0
1463	32	3	0
1464	32	3	0
1465	32	3	0
1466	32	3	0
1467	32	3	0
1468	32	1	1432
1469	32	1	1434
1470	32	1	1436
1471	32	1	1445
1472	32	1	1451
1473	32	1	1464
1474	33	3	0
1475	33	3	0
1476	33	3	0
1477	33	3	0
1478	33	3	0
1479	33	3	0
1480	33	3	0
1481	33	3	0
1482	33	3	0
1483	33	3	0
1484	33	3	0
1485	33	3	0
1486	33	3	0
1487	33	3	0
1488	33	3	0
1489	33	3	0
1490	33	3	0
1491	33	3	0
1492	33	3	0
1493	33	3	0
1494	33	3	0
1495	33	3	0
1496	33	3	0
1497	33	3	0
1498	33	3	0
1499	33	3	0
1500	33	3	0
1501	33	3	0
1502	33	3	0
1503	33	3	0
1504	33	3	0
1505	33	3	0
1506	33	3	0
1507	33	3	0
1508	33	3	0
1509	33	3	0
1510	33	3	0
1511	33	3	0
1512	33	3	0
1513	33	3	0
1514	33	1	1474
1515	33	1	1478
1516	33	1	1490
1517	33	1	1493
1518	33	1	1504
1519	33	1	1506
1520	33	1	1508
1521	34	3	0
1522	34	3	0
1523	34	3	0
1524	34	3	0
1525	34	3	0
1526	34	3	0
1527	34	3	0
1528	34	3	0
1529	34	3	0
1530	34	3	0
1531	34	3	0
1532	34	3	0
1533	34	3	0
1534	34	3	0
1535	34	3	0
1536	34	3	0
1537	34	3	0
1538	34	3	0
1539	34	3	0
1540	34	3	0
1541	34	3	0
1542	34	3	0
1543	34	3	0
1544	34	3	0
1545	34	3	0
1546	34	3	0
1547	34	3	0
1548	34	3	0
1549	34	3	0
1550	34	3	0
1551	34	3	0
1552	34	3	0
1553	34	3	0
1554	34	3	0
1555	34	3	0
1556	34	3	0
1557	34	3	0
1558	34	3	0
1559	34	3	0
1560	34	3	0
1561	34	1	1533
1562	34	1	1536
1563	34	1	1540
1564	34	1	1542
1565	34	1	1550
1566	34	1	1552
1567	34	1	1554
1568	35	3	0
1569	35	3	0
1570	35	3	0
1571	35	3	0
1572	35	3	0
1573	35	3	0
1574	35	3	0
1575	35	3	0
1576	35	3	0
1577	35	3	0
1578	35	3	0
1579	35	3	0
1580	35	3	0
1581	35	3	0
1582	35	3	0
1583	35	3	0
1584	35	3	0
1585	35	3	0
1586	35	3	0
1587	35	3	0
1588	35	3	0
1589	35	3	0
1590	35	3	0
1591	35	3	0
1592	35	3	0
1593	35	3	0
1594	35	3	0
1595	35	3	0
1596	35	3	0
1597	35	3	0
1598	35	3	0
1599	35	3	0
1600	35	3	0
1601	35	3	0
1602	35	3	0
1603	35	3	0
1604	35	3	0
1605	35	3	0
1606	35	3	0
1607	35	3	0
1608	35	1	1570
1609	35	1	1575
1610	35	1	1601
1611	35	1	1604
1612	36	3	0
1613	36	3	0
1614	36	3	0
1615	36	3	0
1616	36	3	0
1617	36	3	0
1618	36	3	0
1619	36	3	0
1620	36	3	0
1621	36	3	0
1622	36	3	0
1623	36	3	0
1624	36	3	0
1625	36	3	0
1626	36	3	0
1627	36	3	0
1628	36	3	0
1629	36	3	0
1630	36	3	0
1631	36	3	0
1632	36	3	0
1633	36	3	0
1634	36	3	0
1635	36	3	0
1636	36	3	0
1637	36	3	0
1638	36	3	0
1639	36	3	0
1640	36	3	0
1641	36	3	0
1642	36	3	0
1643	36	3	0
1644	36	3	0
1645	36	3	0
1646	36	3	0
1647	36	3	0
1648	36	3	0
1649	36	3	0
1650	36	3	0
1651	36	3	0
1652	36	1	1615
1653	36	1	1624
1654	36	1	1627
1655	36	1	1634
